crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield
Arhar/Tur,2022,Kharif     ,Uttarakhand,3566.30393013933,2911.781619007119,1347.5027440447423,665543.6054795077,1256.5799409385857,0.8164704063496238
Barley,2022,Rabi       ,Uttarakhand,19134.30804143069,28147.481356811306,1346.3571828291272,3946090.171600318,7243.255693842572,1.4710477795102275
Garlic,2022,Whole Year ,Uttarakhand,5233.384296338349,34276.918970777275,1353.4906890044888,1070421.4614759807,2061.1656940981134,6.549665957984372
Gram,2022,Rabi       ,Uttarakhand,751.1838047413873,565.6362631692359,1432.417182619863,146411.5785381903,270.863125482891,0.7529931550693767
Groundnut,2022,Kharif     ,Uttarakhand,652.7331220448722,1004.051474907132,1222.8755649529253,115383.42638022159,222.27247815352695,1.5382266365795185
Horse-gram,2022,Kharif     ,Uttarakhand,12959.263785124476,13202.791110714912,1355.4339599784619,2545508.726398875,5387.5475181012225,1.0187917562006858
Maize,2022,Kharif     ,Uttarakhand,20269.982517718097,42208.26531333527,1379.9634279290365,3908672.641219556,7094.462964669175,2.0823039820799454
Maize,2022,Summer     ,Uttarakhand,202.44462780449743,440.29342209931633,1425.8766132283395,37986.13442271444,68.19165021720976,2.1748832106550715
Masoor,2022,Rabi       ,Uttarakhand,9257.250421581559,6077.865218143071,1377.4653180197959,1741370.8535046494,3291.7406863655347,0.6565518854252509
Moong(Green Gram),2022,Kharif     ,Uttarakhand,9.277885755598325,7.089685656754671,1429.0597208200115,1708.2995868380567,3.631096578705663,0.764148842043751
Moong(Green Gram),2022,Summer     ,Uttarakhand,7.8585477247834765,5.717314683398318,1344.4693588277485,1643.5549680614824,3.0707176603083126,0.7275281494273607
Moth,2022,Kharif     ,Uttarakhand,40.222958572521605,23.950477057800597,1448.800100537276,7714.607670422334,15.877648348628233,0.595442948698518
Onion,2022,Whole Year ,Uttarakhand,3792.3484400507805,59925.55025554805,1418.422161569494,751630.644083349,1339.8920933752927,15.801699448995153
Other  Rabi pulses,2022,Rabi       ,Uttarakhand,32.605718662000754,24.41774367185991,1318.3032681862103,5894.287372939781,12.129048430582493,0.7488791743859569
Other Cereals,2022,Kharif     ,Uttarakhand,629.4953334574757,343.6814144850776,1327.2639146997444,126250.45585895478,219.03171724364685,0.5459634030921602
Other Cereals,2022,Rabi       ,Uttarakhand,391.3628658086555,305.93253241579765,1432.8509040213323,85508.3119934695,153.07415914534502,0.7817106811696685
Other Kharif pulses,2022,Kharif     ,Uttarakhand,14323.601772330787,15964.766241475061,1421.9391764351133,2973288.4198399615,5548.883621875343,1.114577638727331
Peas & beans (Pulses),2022,Rabi       ,Uttarakhand,4741.196172264015,3215.5906591873563,1259.4093614872888,1007600.2455927649,1813.916039569779,0.6782234993773413
Potato,2022,Kharif     ,Uttarakhand,5849.889110430223,59312.67354126041,1455.5316273883504,1129085.74012147,2229.3849592660736,10.13911074579298
Potato,2022,Rabi       ,Uttarakhand,5115.559360944744,61214.5591892075,1439.3962044017308,1125042.740744791,1821.10962464294,11.966347151898237
Ragi,2022,Kharif     ,Uttarakhand,83004.12259636456,124152.58695578077,1407.1030648871097,17804956.201766837,31146.435278312823,1.4957400075116083
Rapeseed &Mustard,2022,Rabi       ,Uttarakhand,12947.895808165029,9272.800670376664,1321.4438077822194,2689557.4715035683,5188.771805700141,0.7161627501303474
Rice,2022,Kharif     ,Uttarakhand,252177.52750036513,566796.6178408519,1237.2904066281908,49327627.16355616,90608.21409767246,2.2476095449862448
Rice,2022,Summer     ,Uttarakhand,16426.42515408272,56077.70184893574,1434.7296131882058,3193837.8576374426,6227.967414824296,3.4138713276271107
Sesamum,2022,Kharif     ,Uttarakhand,2060.9481030963516,503.14431929231614,1366.0399856601714,424078.6485243859,704.9102815571683,0.24413245463890926
Small millets,2022,Kharif     ,Uttarakhand,42318.12289229967,59180.79092562288,1267.602019032208,8994716.531299813,16489.435102291576,1.3984739133216988
Soyabean,2022,Kharif     ,Uttarakhand,6875.367425104225,7677.448300148557,1323.1232287477478,1440461.9427865932,2499.3610454041195,1.1166600743569968
Sugarcane,2022,Whole Year ,Uttarakhand,92427.96923597598,7805948.210466562,1335.3465562462677,18216001.38451386,31403.450387954676,84.45439486544764
Sunflower,2022,Kharif     ,Uttarakhand,2.9813743843454583,2.0177780973356505,1324.5193184767188,567.0847356843642,1.0540323256940751,0.676794604505412
Sunflower,2022,Summer     ,Uttarakhand,3.1300668749857836,2.221584847451942,1163.8910049727092,565.6783188739123,1.0639959223644444,0.709756352238331
Tobacco,2022,Whole Year ,Uttarakhand,2.959632397146827,5.804231233565968,1403.5486455653345,608.0960384302617,1.1168882660021409,1.9611324836021589
Turmeric,2022,Whole Year ,Uttarakhand,1350.0463064925373,3657.619279362211,1256.2999754428033,258368.56009100954,514.065476018185,2.7092546839114138
Urad,2022,Kharif     ,Uttarakhand,12463.296278936137,14244.676696995397,1387.424055283936,2500447.883479749,5014.710801800135,1.1429301188217695
Urad,2022,Summer     ,Uttarakhand,56.28143489593542,66.05262070786317,1382.2741070952316,10647.45088739612,21.6001407459842,1.1736129476797226
Wheat,2022,Rabi       ,Uttarakhand,303170.67000002315,624375.6497314364,1285.8830604486127,56082192.15005408,113542.97583861602,2.0594856676979627
other oilseeds,2022,Kharif     ,Uttarakhand,12.464166521802543,8.953654447476776,1364.515453605007,2669.1912814942584,5.1487231972625205,0.7183516388211666
other oilseeds,2022,Rabi       ,Uttarakhand,27.335551407980343,18.96048903547909,1439.8055236017262,5721.240044456847,12.090363302928987,0.6936201414961676
