crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield
Arecanut,2004,Whole Year ,Karnataka,152759.0,203646.0,1117.7,16549910.06,32079.39,1.297272727
Arhar/Tur,2004,Kharif     ,Karnataka,562127.0,291113.0,1117.7,60900839.18,118046.67,0.53875
Bajra,2004,Kharif     ,Karnataka,442372.0,264203.0,1117.7,47926582.48,92898.12,0.592
Bajra,2004,Rabi       ,Karnataka,222.0,200.0,1117.7,24051.48,46.62,0.9
Bajra,2004,Summer     ,Karnataka,2108.0,1705.0,1117.7,228380.72,442.68,0.873333333
Banana,2004,Whole Year ,Karnataka,41977.0,526898.0,1117.7,4547788.18,8815.17,16.32777778
Black pepper,2004,Whole Year ,Karnataka,12344.0,27517.0,1117.7,1337348.96,2592.24,2.26
Cardamom,2004,Whole Year ,Karnataka,19461.0,1105.0,1117.7,2108404.74,4086.81,0.0575
Castor seed,2004,Kharif     ,Karnataka,20161.0,17493.0,1117.7,2184242.74,4233.81,0.908
Coconut ,2004,Whole Year ,Karnataka,383206.0,1551729000.0,1117.7,41516538.04,80473.26,4165.395185
Coriander,2004,Whole Year ,Karnataka,9626.0,1491.0,1117.7,1042880.84,2021.46,0.119
Cotton(lint),2004,Kharif     ,Karnataka,521860.0,624566.0,1117.7,56538312.4,109590.6,1.357142857
Dry chillies,2004,Whole Year ,Karnataka,152323.0,104577.0,1117.7,16502673.82,31987.83,1.084814815
Garlic,2004,Whole Year ,Karnataka,5202.0,3584.0,1117.7,563584.68,1092.42,1.360625
Ginger,2004,Kharif     ,Karnataka,11019.0,143455.0,1117.7,1193798.46,2313.99,12.84
Gram,2004,Rabi       ,Karnataka,408094.0,230979.0,1117.7,44212903.96,85699.74,0.5444
Groundnut,2004,Kharif     ,Karnataka,812826.0,538320.0,1117.7,88061568.84,170693.46,0.6988
Groundnut,2004,Rabi       ,Karnataka,155751.0,145766.0,1117.7,16874063.34,32707.71,1.042692308
Horse-gram,2004,Kharif     ,Karnataka,140741.0,73217.0,1117.7,15247879.94,29555.61,0.553461538
Horse-gram,2004,Rabi       ,Karnataka,142341.0,48305.0,1117.7,15421223.94,29891.61,0.3556
Jowar,2004,Kharif     ,Karnataka,378181.0,530865.0,1117.7,40972129.54,79418.01,1.296190476
Jowar,2004,Rabi       ,Karnataka,1268635.0,815027.0,1117.7,137443915.9,266413.35,0.61
Jowar,2004,Summer     ,Karnataka,15977.0,12690.0,1117.7,1730948.18,3355.17,0.799230769
Linseed,2004,Rabi       ,Karnataka,14414.0,3046.0,1117.7,1561612.76,3026.94,0.206428571
