crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield
Arhar/Tur,2022,Kharif     ,Uttarakhand,3264.4207194438204,2966.396842212964,1438.108645224224,649559.4877886133,1269.4369610610445,0.9087054326497375
Barley,2022,Rabi       ,Uttarakhand,18658.93492159068,23930.47485619902,1296.6049431432791,3831089.8380284957,7463.986430985966,1.282520945421623
Garlic,2022,Whole Year ,Uttarakhand,5310.954768770271,35597.60650347378,1474.1052700427283,1012239.4122482614,1983.5303544977041,6.702675517554116
Gram,2022,Rabi       ,Uttarakhand,763.1700737578652,556.750184810857,1370.0211187114207,142803.74859943963,253.14139996944672,0.729523082672002
Groundnut,2022,Kharif     ,Uttarakhand,608.9711659591003,876.5186969328599,1342.518457640241,120349.82742761592,231.60702926726916,1.4393435123523215
Horse-gram,2022,Kharif     ,Uttarakhand,14536.550034315625,12838.00351597397,1308.5115555662396,2467166.631725032,5182.904415170625,0.8831533951087437
Maize,2022,Kharif     ,Uttarakhand,19122.799216785334,35651.28356852784,1135.985101738039,4156812.7410376566,7573.5052336629005,1.8643339379537265
Maize,2022,Summer     ,Uttarakhand,199.34235871059397,431.183130578748,1404.5659297447337,40508.063909894634,80.32882113896291,2.1630281359554964
Masoor,2022,Rabi       ,Uttarakhand,9292.455756112911,7567.643146527497,1279.9190616296612,1944577.7698802995,3500.485054330869,0.8143857065500936
Moong(Green Gram),2022,Kharif     ,Uttarakhand,9.597243466355739,8.016308050551581,1489.0463552593073,1583.3991425961672,3.674827832915282,0.83527192767941
Moong(Green Gram),2022,Summer     ,Uttarakhand,8.088213542004318,6.458130997502558,1563.8124532758331,1561.7268670075262,3.213768359324526,0.7984619797639746
Moth,2022,Kharif     ,Uttarakhand,44.71877207789247,25.222275359985073,1359.1726419215324,8406.853349343784,15.976131984416845,0.5640198553764441
Onion,2022,Whole Year ,Uttarakhand,4006.074220322071,58344.41735549473,1233.6257300168827,684143.5713102567,1386.2535088939044,14.563988120720362
Other  Rabi pulses,2022,Rabi       ,Uttarakhand,33.49855782922451,25.688824090077425,1464.1385929270402,6194.733971095507,13.40524959530506,0.7668635832336105
Other Cereals,2022,Kharif     ,Uttarakhand,615.2879704645446,354.7699600062324,1301.8854613846586,118397.30507553884,231.21788610255769,0.5765917375865155
Other Cereals,2022,Rabi       ,Uttarakhand,397.76607863478216,307.1536981874479,1352.354006688195,78162.98912780649,157.06520182427235,0.7721968128646484
Other Kharif pulses,2022,Kharif     ,Uttarakhand,14732.358201959547,16006.456805911695,1345.8812804034674,2631572.6573789823,5361.066046457402,1.0864830047223994
Peas & beans (Pulses),2022,Rabi       ,Uttarakhand,4667.785850045458,3360.904083737894,1376.2352169145365,1054451.6863073634,1802.527028405953,0.7200210531734577
Potato,2022,Kharif     ,Uttarakhand,6248.452402550084,60264.2804348075,1354.5762679087807,1131821.397651301,2393.86750506561,9.644673040993762
Potato,2022,Rabi       ,Uttarakhand,5342.639707237112,58995.604210840116,1400.3572298671309,1101946.5987684263,2126.791635533617,11.042407394779959
Ragi,2022,Kharif     ,Uttarakhand,77439.36943699818,127938.23073352747,1342.2483448014264,16722016.602668324,31541.87620295634,1.652108374121167
Rapeseed &Mustard,2022,Rabi       ,Uttarakhand,12843.117796585764,9203.695025827636,1423.011575857907,2711381.202039756,4464.902437252188,0.7166246679037983
Rice,2022,Kharif     ,Uttarakhand,225038.14339452513,477021.83737527457,1400.322516346821,46865314.11614746,91968.89791052353,2.1197377039277505
Rice,2022,Summer     ,Uttarakhand,16862.762535959548,55815.73659707003,1491.3755717557092,3392952.802580074,6121.0221304833,3.3099995613437563
Sesamum,2022,Kharif     ,Uttarakhand,1911.7434823444855,472.5384715981249,1302.1841308399996,394539.67102441244,788.0569438484436,0.2471767138019075
Small millets,2022,Kharif     ,Uttarakhand,47805.454610041794,68093.61959259269,1424.962867682415,7926435.713712633,15698.102504629036,1.4243901694491836
Soyabean,2022,Kharif     ,Uttarakhand,7443.678602575859,9121.578832454243,1352.1746414934191,1411293.5590583805,2828.8891965039434,1.2254127722948371
Sugarcane,2022,Whole Year ,Uttarakhand,92510.28732571774,8179845.301763308,1245.9901588351588,17281497.16994933,34561.59042247904,88.42092634479714
Sunflower,2022,Kharif     ,Uttarakhand,2.867691361993744,2.087747804971765,1337.8133205838794,553.4782715656169,1.142031552238696,0.7280238845230094
Sunflower,2022,Summer     ,Uttarakhand,2.962277016221098,1.8448865488150477,1411.6892088395373,596.4083492258321,1.151007291912239,0.6227933912705176
Tobacco,2022,Whole Year ,Uttarakhand,2.9407254562599876,5.544234148790878,1397.027778585057,653.9604407359245,1.100147596109901,1.8853287160787973
Turmeric,2022,Whole Year ,Uttarakhand,1274.4980863398007,3072.5026828207688,1295.4614699219446,257310.68525493913,500.3061191351005,2.4107550382006555
Urad,2022,Kharif     ,Uttarakhand,12691.538459047857,13691.641062575738,1297.1777512321225,2507117.7573845177,4757.9984198253005,1.0788007385199943
Urad,2022,Summer     ,Uttarakhand,58.12079355275837,70.14162450258513,1408.584265470629,11529.328845097838,23.455358887278326,1.2068249625483005
Wheat,2022,Rabi       ,Uttarakhand,292650.7897795992,653572.6530463506,1379.672507777123,60263933.76559407,120351.00178945037,2.233285116156934
other oilseeds,2022,Kharif     ,Uttarakhand,11.773377019897021,7.884527516481198,1389.601304253292,2528.282148240177,4.67369178573324,0.6696912451844816
other oilseeds,2022,Rabi       ,Uttarakhand,30.682489616525757,20.84337555817357,1276.9949964523175,5516.893140085743,11.84028616445325,0.67932478161574
