crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield
Arhar/Tur,2025,Kharif     ,Uttarakhand,3437.1405939252895,3139.7585892132965,1424.4465716401419,632617.8641667875,1299.1508491353259,0.9134798252833829
Barley,2025,Rabi       ,Uttarakhand,19520.27047537571,26813.774720477275,1377.750918086859,3859487.881549765,7344.67749545138,1.3736374582668884
Garlic,2025,Whole Year ,Uttarakhand,5329.612426342541,34695.437877531775,1277.3218110003984,1018837.6335980113,1967.2747978902642,6.50993638975388
Gram,2025,Rabi       ,Uttarakhand,716.1524122007162,529.7728863355624,1409.5682628263753,141875.36569052452,277.56462969246076,0.7397487983145727
Groundnut,2025,Kharif     ,Uttarakhand,651.5014583711715,917.3152810418,1308.2667843271358,111909.2729828205,246.99200270760468,1.408001884347571
Horse-gram,2025,Kharif     ,Uttarakhand,13711.45277080415,12656.481984168673,1478.2408757545409,2846594.906090526,5085.863539053149,0.9230591532297854
Maize,2025,Kharif     ,Uttarakhand,19408.20391988172,37935.43509366738,1365.5409988640079,3647123.899411197,7609.741324992217,1.9546082290905038
Maize,2025,Summer     ,Uttarakhand,188.47491245569483,390.97951872886136,1556.2194813400135,41031.44233521791,81.29403116201559,2.0744379908958424
Masoor,2025,Rabi       ,Uttarakhand,9002.482449931666,6881.642687269701,1134.7374543783649,1922898.2937725603,3750.4065666917995,0.7644161180588513
Moong(Green Gram),2025,Kharif     ,Uttarakhand,9.16332224987339,8.40508237631788,1459.5295985876623,1817.5304654225217,3.306258300821877,0.9172527329194401
Moong(Green Gram),2025,Summer     ,Uttarakhand,8.276987207901545,6.474292133493668,1466.5470546767633,1627.5481361787909,3.0640179087707127,0.782203955481899
Moth,2025,Kharif     ,Uttarakhand,42.73229559007403,26.823368022562843,1472.577779170979,8398.141226935562,17.775908676302624,0.6277071627482013
Onion,2025,Whole Year ,Uttarakhand,3510.7256629996746,50513.64669141392,1457.7066669029907,697504.019398182,1467.7383201762775,14.388377657584748
Other  Rabi pulses,2025,Rabi       ,Uttarakhand,31.793163019837575,23.95458671153138,1248.9294488120565,6721.730715120299,12.907284632838325,0.7534508817692893
Other Cereals,2025,Kharif     ,Uttarakhand,633.0282569024331,317.30374534121336,1519.7743131828431,138567.06475895923,251.06115747635437,0.5012473643654718
Other Cereals,2025,Rabi       ,Uttarakhand,445.88930684767945,379.74906693680117,1198.8292037022013,79691.42887988694,160.17727577873922,0.8516666829745875
Other Kharif pulses,2025,Kharif     ,Uttarakhand,14524.45718143105,15511.130896026043,1408.957819885007,2936379.649324836,5541.707335611669,1.067931882222519
Peas & beans (Pulses),2025,Rabi       ,Uttarakhand,4819.513958718515,3261.2295430461236,1421.808909446935,1034837.9304249247,1942.875685896705,0.6766718741724048
Potato,2025,Kharif     ,Uttarakhand,6079.570641268605,58231.31536214035,1461.142470616408,1323764.874214256,2280.083306148305,9.578195369071228
Potato,2025,Rabi       ,Uttarakhand,5472.437024332673,65605.3615802446,1376.260546008895,1170123.2111118834,2120.3937474913946,11.9883264601377
Ragi,2025,Kharif     ,Uttarakhand,85509.20804685447,133670.8071966786,1409.0758334026193,16364886.3545892,34218.99695815809,1.5632328991216262
Rapeseed &Mustard,2025,Rabi       ,Uttarakhand,13097.438435399923,9019.73162831984,1480.6073384483404,2758004.8090630686,5028.397218466126,0.6886637927566962
Rice,2025,Kharif     ,Uttarakhand,240221.3478932499,480422.9604472066,1435.3528755979723,43574664.565016255,93999.20946691773,1.9999178451895876
Rice,2025,Summer     ,Uttarakhand,15000.375793442796,57206.96636369957,1398.990324865623,3138763.4656914575,6036.760240203148,3.8137022132943357
Sesamum,2025,Kharif     ,Uttarakhand,2029.3030244504205,466.689576256069,1432.5689634012072,432962.5366834427,760.2026343023084,0.22997530217669623
Small millets,2025,Kharif     ,Uttarakhand,43381.46692041843,61660.94733811106,1434.7010538764991,9220412.04863591,17276.687521860305,1.4213661204962387
Soyabean,2025,Kharif     ,Uttarakhand,7556.46896928709,9238.928278837615,1299.081843540935,1419585.8297673964,2855.532722264311,1.2226515210197781
Sugarcane,2025,Whole Year ,Uttarakhand,90961.07592272008,7162752.333472984,1510.6303911620796,16630604.396258693,35963.63311010692,78.74524636844018
Sunflower,2025,Kharif     ,Uttarakhand,2.985051790839538,2.2102350443085976,1446.9934771638063,592.1018503638714,1.1106415390884834,0.7404344042174807
Sunflower,2025,Summer     ,Uttarakhand,3.2905579692312927,2.3126426829496465,1437.6051795015792,570.4405924797023,1.2074035806971075,0.7028117129600069
Tobacco,2025,Whole Year ,Uttarakhand,3.1429668384058855,5.977141540477987,1238.1902453781615,559.6676607822502,1.1504622502547555,1.9017513858051385
Turmeric,2025,Whole Year ,Uttarakhand,1254.5344855446517,3735.70446509988,1245.9495700487164,269916.3466209349,444.3357355032974,2.9777614789744398
Urad,2025,Kharif     ,Uttarakhand,11773.77836060675,13846.199085977285,1290.5861631101895,2349586.6740156906,4381.33393847215,1.176020021941685
Urad,2025,Summer     ,Uttarakhand,59.38315541481409,69.7967164158563,1407.172119165662,11792.49354262909,22.35104394408795,1.1753622037815183
Wheat,2025,Rabi       ,Uttarakhand,300953.178855393,604155.1689682393,1259.5742821915999,61027410.42262098,107152.22350932924,2.0074722960761076
other oilseeds,2025,Kharif     ,Uttarakhand,12.259351316285045,8.999176373596674,1453.2084734759687,2892.0007827653053,4.711097160566265,0.7340662765445323
other oilseeds,2025,Rabi       ,Uttarakhand,30.89102479206566,20.81496055660764,1411.6859420173118,6025.097243403782,11.679801638571947,0.6738190363290877
